ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,suspicious_abs_avg_r,suspicious_pf,suspicious_low_trades,valid,scan_id
0.0002,1.2,60,2213,42.02440126525079,-0.09578378759008394,0.9213116193962508,263.8508762657761,False,False,False,True,f6937a8b
0.0002,1.4,45,2562,42.97423887587822,-0.0983534982457071,0.9233635352970738,347.60257529331375,False,False,False,True,f6937a8b
0.0002,1.4,50,2441,42.85129045473167,-0.10742141078051098,0.9165076252055258,375.56188907522437,False,False,False,True,f6937a8b
0.0002,1.4,55,2185,42.19679633867277,-0.12455675185825381,0.9018929443659663,349.4180295993208,False,False,False,True,f6937a8b
0.0002,1.4,60,1780,41.853932584269664,-0.0983479571209194,0.9210645098673307,262.4504559482591,False,False,False,True,f6937a8b
0.0003,0.8,45,2808,42.984330484330485,-0.05706353521483643,0.952270990047265,236.9223518574812,False,False,False,True,f6937a8b
0.0003,0.8,50,2678,42.90515309932786,-0.06654939148261314,0.9447311747132789,249.68404769617558,False,False,False,True,f6937a8b
0.0003,0.8,55,2413,42.43680066307501,-0.07972698213484695,0.9326892636487853,252.72620370739094,False,False,False,True,f6937a8b
0.0003,0.8,60,1995,42.05513784461153,-0.08633252577810038,0.9273259735748512,204.81143005383333,False,False,False,True,f6937a8b
0.0003,1.0,45,2808,42.984330484330485,-0.05706353521483643,0.952270990047265,236.9223518574812,False,False,False,True,f6937a8b
0.0003,1.0,50,2678,42.90515309932786,-0.06654939148261314,0.9447311747132789,249.68404769617558,False,False,False,True,f6937a8b
0.0003,1.0,55,2413,42.43680066307501,-0.07972698213484695,0.9326892636487853,252.72620370739094,False,False,False,True,f6937a8b
0.0003,1.0,60,1995,42.05513784461153,-0.08633252577810038,0.9273259735748512,204.81143005383333,False,False,False,True,f6937a8b
0.0003,1.2,45,2808,42.984330484330485,-0.05706353521483643,0.952270990047265,236.9223518574812,False,False,False,True,f6937a8b
0.0003,1.2,50,2678,42.90515309932786,-0.06654939148261314,0.9447311747132789,249.68404769617558,False,False,False,True,f6937a8b
0.0003,1.2,55,2413,42.43680066307501,-0.07972698213484695,0.9326892636487853,252.72620370739094,False,False,False,True,f6937a8b
0.0003,1.2,60,1995,42.05513784461153,-0.08633252577810038,0.9273259735748512,204.81143005383333,False,False,False,True,f6937a8b
0.0003,1.4,45,2239,42.831621259490845,-0.0625233249364825,0.9490948860977108,189.4859582361274,False,False,False,True,f6937a8b
0.0003,1.4,50,2144,42.7705223880597,-0.07584489939288061,0.9385346288566863,220.72705108173463,False,False,False,True,f6937a8b
0.0003,1.4,55,1943,42.51158003088008,-0.07668939355958769,0.9365787649017525,198.0087164455054,False,False,False,True,f6937a8b
0.0003,1.4,60,1612,41.935483870967744,-0.09364504572158647,0.9226888467764903,199.56193569167618,False,False,False,True,f6937a8b
0.0004,0.8,45,2398,42.99416180150125,-0.06002951942909563,0.9485628023023958,177.91635601583502,False,False,False,True,f6937a8b
0.0004,0.8,50,2290,42.83842794759825,-0.07292841977489672,0.9381217779997338,204.3222805480413,False,False,False,True,f6937a8b
0.0004,0.8,55,2081,42.38346948582412,-0.092363191933549,0.920669489890092,221.21026542587128,False,False,False,True,f6937a8b
0.0004,0.8,60,1748,41.933638443935926,-0.10549577063229218,0.9098649135665022,213.00507971166786,False,False,False,True,f6937a8b
0.0004,1.0,45,2398,42.99416180150125,-0.06002951942909563,0.9485628023023958,177.91635601583502,False,False,False,True,f6937a8b
0.0004,1.0,50,2290,42.83842794759825,-0.07292841977489672,0.9381217779997338,204.3222805480413,False,False,False,True,f6937a8b
0.0004,1.0,55,2081,42.38346948582412,-0.092363191933549,0.920669489890092,221.21026542587128,False,False,False,True,f6937a8b
0.0004,1.0,60,1748,41.933638443935926,-0.10549577063229218,0.9098649135665022,213.00507971166786,False,False,False,True,f6937a8b
0.0004,1.2,45,2398,42.99416180150125,-0.06002951942909563,0.9485628023023958,177.91635601583502,False,False,False,True,f6937a8b
0.0004,1.2,50,2290,42.83842794759825,-0.07292841977489672,0.9381217779997338,204.3222805480413,False,False,False,True,f6937a8b
0.0004,1.2,55,2081,42.38346948582412,-0.092363191933549,0.920669489890092,221.21026542587128,False,False,False,True,f6937a8b
0.0004,1.2,60,1748,41.933638443935926,-0.10549577063229218,0.9098649135665022,213.00507971166786,False,False,False,True,f6937a8b
0.0004,1.4,45,1925,42.701298701298704,-0.0817724779317569,0.9322298371318721,189.6244593911859,False,False,False,True,f6937a8b
0.0004,1.4,50,1848,42.532467532467535,-0.10119653913408867,0.9168297543694037,221.30542441870242,False,False,False,True,f6937a8b
0.0004,1.4,55,1689,42.33274126702191,-0.10068624274566648,0.9156507574210456,200.73455463431176,False,False,False,True,f6937a8b
0.0004,1.4,60,1421,41.80154820548909,-0.12004683384868076,0.8997663221325987,196.4137819019439,False,False,False,True,f6937a8b
0.0005,0.8,45,2020,42.62376237623762,-0.08140383708184662,0.9297290126349064,198.69851426017027,False,False,False,True,f6937a8b
0.0005,0.8,50,1935,42.53229974160207,-0.09079782498150359,0.9220911728120653,199.27552564551348,False,False,False,True,f6937a8b
0.0005,0.8,55,1783,42.344363432417275,-0.08327316554273893,0.9272590066835948,168.91765115306342,False,False,False,True,f6937a8b
0.0005,0.8,60,1515,42.04620462046205,-0.08735761829197193,0.9235171248686811,153.4113149655825,False,False,False,True,f6937a8b
0.0005,1.0,45,2020,42.62376237623762,-0.08140383708184662,0.9297290126349064,198.69851426017027,False,False,False,True,f6937a8b
0.0005,1.0,50,1935,42.53229974160207,-0.09079782498150359,0.9220911728120653,199.27552564551348,False,False,False,True,f6937a8b
0.0005,1.0,55,1783,42.344363432417275,-0.08327316554273893,0.9272590066835948,168.91765115306342,False,False,False,True,f6937a8b
0.0005,1.0,60,1515,42.04620462046205,-0.08735761829197193,0.9235171248686811,153.4113149655825,False,False,False,True,f6937a8b
0.0005,1.2,45,2020,42.62376237623762,-0.08140383708184662,0.9297290126349064,198.69851426017027,False,False,False,True,f6937a8b
0.0005,1.2,50,1935,42.53229974160207,-0.09079782498150359,0.9220911728120653,199.27552564551348,False,False,False,True,f6937a8b
0.0005,1.2,55,1783,42.344363432417275,-0.08327316554273893,0.9272590066835948,168.91765115306342,False,False,False,True,f6937a8b
0.0005,1.2,60,1515,42.04620462046205,-0.08735761829197193,0.9235171248686811,153.4113149655825,False,False,False,True,f6937a8b
0.0005,1.4,45,1642,42.38733252131547,-0.0891860484617326,0.9245302328626925,166.20958112958067,False,False,False,True,f6937a8b
0.0005,1.4,50,1580,42.21518987341772,-0.10712695666055033,0.9099259814981275,192.83414084907474,False,False,False,True,f6937a8b
0.0005,1.4,55,1468,42.30245231607629,-0.08338946728912545,0.9280132032850498,138.8404702576365,False,False,False,True,f6937a8b
0.0005,1.4,60,1246,41.89406099518459,-0.10005176352159047,0.9136045056643259,144.42631702148492,False,False,False,True,f6937a8b
