ema_distance_threshold,volume_ratio_threshold,rsi_threshold,trades,winrate,avg_R,profit_factor,max_drawdown,scan_id
0.0002,0.8,50,2471,44.03075677863214,-0.0004979606653598836,0.9995867498288251,197.25733840518186,f93b0f42
0.0002,0.8,55,2196,43.0327868852459,-0.030753885359932634,0.9743582909680458,169.23038455183598,f93b0f42
0.0002,0.8,60,1778,42.91338582677165,-0.015797895746649006,0.9867847290253525,153.67099206055534,f93b0f42
0.0002,1.0,45,2607,44.07364787111623,0.007927462603700332,1.0065880361587933,204.62648130492983,f93b0f42
0.0002,1.0,50,2471,44.03075677863214,-0.0004979606653598836,0.9995867498288251,197.25733840518186,f93b0f42
0.0002,1.0,55,2196,43.0327868852459,-0.030753885359932634,0.9743582909680458,169.23038455183598,f93b0f42
0.0002,1.0,60,1778,42.91338582677165,-0.015797895746649006,0.9867847290253525,153.67099206055534,f93b0f42
0.0002,1.2,45,2607,44.07364787111623,0.007927462603700332,1.0065880361587933,204.62648130492983,f93b0f42
0.0002,1.2,50,2471,44.03075677863214,-0.0004979606653598836,0.9995867498288251,197.25733840518186,f93b0f42
0.0002,1.2,55,2196,43.0327868852459,-0.030753885359932634,0.9743582909680458,169.23038455183598,f93b0f42
0.0002,1.2,60,1778,42.91338582677165,-0.015797895746649006,0.9867847290253525,153.67099206055534,f93b0f42
0.0002,1.4,45,2062,43.35596508244423,-0.018946573558052165,0.9848822327395843,140.94813062226055,f93b0f42
0.0002,1.4,50,1962,43.374108053007134,-0.024520502058273375,0.9804169437260926,174.06802382181752,f93b0f42
0.0002,1.4,55,1753,42.49857387335995,-0.049269532641756424,0.9604503663421372,186.26237994645862,f93b0f42
0.0002,1.4,60,1430,42.51748251748252,-0.02933110910756681,0.9761581708860113,145.71673160676272,f93b0f42
0.0003,0.8,45,2275,43.51648351648352,0.019297316350085608,1.01643313045918,176.5602582727446,f93b0f42
0.0003,0.8,50,2169,43.56846473029046,0.01219229907986894,1.0103378558091713,155.5601675392059,f93b0f42
